Probe_Id	Gene_Symbol
ENSMMUG00000021182	SSBP4
ENSMMUG00000005014	SSC5D
ENSMMUG00000014277	SSFA2
ENSMMUG00000015107	SSH1
ENSMMUG00000014413	SSH2
ENSMMUG00000015932	SSH3
ENSMMUG00000001673	SSNA1
ENSMMUG00000018630	SSPN
ENSMMUG00000002147	SSR1
ENSMMUG00000013495	SSR2
ENSMMUG00000016970	SSR3
ENSMMUG00000003375	SSR4
ENSMMUG00000017810	SSRP1
ENSMMUG00000017162	SSSCA1
ENSMMUG00000000850	SST
ENSMMUG00000018563	SSTR1
ENSMMUG00000020947	SSTR2
ENSMMUG00000018853	SSTR3
ENSMMUG00000001551	SSU72
ENSMMUG00000009699	SSUH2
ENSMMUG00000006203	SSX2IP
ENSMMUG00000019118	ST13
ENSMMUG00000018034	ST14
ENSMMUG00000008439	ST18
ENSMMUG00000012531	ST3GAL1
ENSMMUG00000015977	ST3GAL2
ENSMMUG00000015555	ST3GAL3
ENSMMUG00000006929	ST3GAL4
ENSMMUG00000019559	ST3GAL5
ENSMMUG00000017436	ST3GAL6
ENSMMUG00000021830	ST5
ENSMMUG00000014905	ST6GAL1
ENSMMUG00000001802	ST6GAL2
ENSMMUG00000022408	ST6GALNAC1
ENSMMUG00000022273	ST6GALNAC2
ENSMMUG00000005990	ST6GALNAC3
ENSMMUG00000005994	ST6GALNAC5
ENSMMUG00000018686	ST6GALNAC6
ENSMMUG00000021722	ST7
ENSMMUG00000007766	ST7L
ENSMMUG00000003685	ST8SIA1
ENSMMUG00000013814	ST8SIA2
ENSMMUG00000013109	ST8SIA4
ENSMMUG00000015462	ST8SIA6
ENSMMUG00000017351	STAB1
ENSMMUG00000006347	STAB2
ENSMMUG00000009614	STAC
ENSMMUG00000000296	STAC2
ENSMMUG00000021787	STAC3
ENSMMUG00000018405	STAG3
ENSMMUG00000001700	STAM
ENSMMUG00000010527	STAM2
ENSMMUG00000010864	STAMBP
ENSMMUG00000009339	STAMBPL1
ENSMMUG00000009392	STAP1
ENSMMUG00000013676	STAR
ENSMMUG00000017052	STARD13
ENSMMUG00000001343	STARD3
ENSMMUG00000023659	STARD3NL
ENSMMUG00000008563	STARD4
ENSMMUG00000011560	STARD5
ENSMMUG00000010913	STARD6
ENSMMUG00000023260	STARD7
ENSMMUG00000015291	STARD8
ENSMMUG00000008093	STARD9
ENSMMUG00000005613	STAT1
ENSMMUG00000000803	STAT2
ENSMMUG00000010707	STAT3
ENSMMUG00000005617	STAT4
ENSMMUG00000010705	STAT5A
ENSMMUG00000017527	STAT6
ENSMMUG00000002302	STAU1
ENSMMUG00000021588	STAU2
ENSMMUG00000020915	STBD1
ENSMMUG00000008858	STC1
ENSMMUG00000014782	STC2
ENSMMUG00000011602	STEAP1
ENSMMUG00000020829	STEAP3
ENSMMUG00000022697	STEAP4
ENSMMUG00000020389	STIL
ENSMMUG00000003958	STIM1
ENSMMUG00000009439	STIM2
ENSMMUG00000012953	STIP1
ENSMMUG00000006811	STK10
ENSMMUG00000022198	STK11
ENSMMUG00000002519	STK11IP
ENSMMUG00000019626	STK16
ENSMMUG00000019022	STK17A
ENSMMUG00000005626	STK17B
ENSMMUG00000000747	STK19
ENSMMUG00000009173	STK24
ENSMMUG00000001314	STK25
ENSMMUG00000028952	STK3
ENSMMUG00000023196	STK31
ENSMMUG00000019290	STK32A
ENSMMUG00000016922	STK32B
ENSMMUG00000004305	STK35
ENSMMUG00000006744	STK36
ENSMMUG00000020558	STK38
ENSMMUG00000023248	STK38L
ENSMMUG00000006215	STK39
ENSMMUG00000013212	STK4
ENSMMUG00000016212	STK40
ENSMMUG00000000653	STMN1
ENSMMUG00000000507	STMN2
ENSMMUG00000018670	STMN4
ENSMMUG00000013024	STOM
ENSMMUG00000002568	STOML1
ENSMMUG00000011864	STOML2
ENSMMUG00000002107	STOML3
ENSMMUG00000001705	STON1-GTF2A1L
ENSMMUG00000030838	STON1-GTF2A1L
ENSMMUG00000022124	STON2
ENSMMUG00000000826	STOX1
ENSMMUG00000004898	STOX2
ENSMMUG00000004464	STPG1
ENSMMUG00000010890	STRA13
ENSMMUG00000001837	STRA6
ENSMMUG00000016757	STRADA
ENSMMUG00000018141	STRADB
ENSMMUG00000022919	STRBP
ENSMMUG00000021840	STRC
ENSMMUG00000019359	STRIP2
ENSMMUG00000002521	STRN
ENSMMUG00000011515	STRN3
ENSMMUG00000017930	STRN4
ENSMMUG00000017378	STS
ENSMMUG00000010010	STT3A
ENSMMUG00000008608	STT3B
ENSMMUG00000001983	STUB1
ENSMMUG00000011427	STX10
ENSMMUG00000019443	STX11
ENSMMUG00000012252	STX12
ENSMMUG00000001833	STX16
ENSMMUG00000011414	STX17
ENSMMUG00000020204	STX18
ENSMMUG00000014555	STX1A
ENSMMUG00000003236	STX1B
ENSMMUG00000020926	STX2
ENSMMUG00000022319	STX3
ENSMMUG00000005280	STX5
ENSMMUG00000020021	STX6
ENSMMUG00000004994	STX7
ENSMMUG00000009398	STX8
ENSMMUG00000016421	STXBP1
ENSMMUG00000022041	STXBP2
ENSMMUG00000010158	STXBP3
ENSMMUG00000010546	STXBP4
ENSMMUG00000017082	STXBP5
ENSMMUG00000011161	STXBP5L
ENSMMUG00000015442	STXBP6
ENSMMUG00000015484	STYK1
ENSMMUG00000011570	STYX
ENSMMUG00000011470	SUB1
ENSMMUG00000007539	SUCLA2
ENSMMUG00000000908	SUCLG1
ENSMMUG00000009693	SUCLG2
ENSMMUG00000001665	SUCNR1
ENSMMUG00000007280	SUCO
ENSMMUG00000020629	SUDS3
ENSMMUG00000004396	SUFU
ENSMMUG00000028834	SUGP1
ENSMMUG00000019665	SUGP2
ENSMMUG00000016401	SUGT1
ENSMMUG00000023274	SULF1
ENSMMUG00000012029	SULF2
ENSMMUG00000022330	SULT1A1
ENSMMUG00000006538	SULT1B1
ENSMMUG00000003696	SULT1C2
ENSMMUG00000023779	SULT1C4
ENSMMUG00000004667	SULT1E1
ENSMMUG00000016451	SULT6B1
ENSMMUG00000015275	SUMF2
ENSMMUG00000030253	SUMO2
ENSMMUG00000029677	Sumo2l
ENSMMUG00000006760	SUMO3
ENSMMUG00000007521	SUOX
ENSMMUG00000021377	SUPT3H
ENSMMUG00000007579	SUPT4H1
ENSMMUG00000019372	SUPT5H
ENSMMUG00000004708	SUPT6H
ENSMMUG00000019747	SUPT7L
ENSMMUG00000019848	SUPV3L1
ENSMMUG00000022344	SURF1
ENSMMUG00000022346	SURF2
ENSMMUG00000022348	SURF4
ENSMMUG00000022339	SURF6
ENSMMUG00000021097	SUSD1
ENSMMUG00000012695	SUSD4
ENSMMUG00000007627	SUSD5
ENSMMUG00000019768	SUV39H1
ENSMMUG00000003528	SUV39H2
ENSMMUG00000017174	SUV39H2
ENSMMUG00000014237	SUV420H1
ENSMMUG00000003069	SUV420H2
ENSMMUG00000007257	SV2A
ENSMMUG00000008399	SV2B
ENSMMUG00000019887	SV2C
ENSMMUG00000022759	SVEP1
ENSMMUG00000001374	SVIL
ENSMMUG00000020820	SVIP
ENSMMUG00000015108	SVOP
ENSMMUG00000021676	SVOPL
ENSMMUG00000009204	SWAP70
ENSMMUG00000006052	SWI5
ENSMMUG00000010824	SWSAP1
ENSMMUG00000013882	SWT1
ENSMMUG00000016187	SYBU
ENSMMUG00000006341	SYCE1
ENSMMUG00000029079	SYCE1L
ENSMMUG00000020225	SYCE2
ENSMMUG00000016294	SYCP2
ENSMMUG00000020879	SYCP3
ENSMMUG00000008936	SYDE2
ENSMMUG00000001748	SYK
ENSMMUG00000001120	SYN2
ENSMMUG00000006732	SYN3
ENSMMUG00000007498	SYNC
ENSMMUG00000012575	SYNCRIP
ENSMMUG00000015852	SYNDIG1
ENSMMUG00000019048	SYNE1
ENSMMUG00000001008	SYNE2
ENSMMUG00000004931	SYNE3
ENSMMUG00000010659	SYNGAP1
ENSMMUG00000012101	SYNGR1
ENSMMUG00000021864	SYNGR2
ENSMMUG00000013070	SYNGR4
ENSMMUG00000004624	SYNJ1
ENSMMUG00000011086	SYNJ2BP
ENSMMUG00000005220	SYNM
ENSMMUG00000020678	SYNPO
ENSMMUG00000008702	SYNPO2
ENSMMUG00000023718	SYNPR
ENSMMUG00000002976	SYNRG
ENSMMUG00000023025	SYP
ENSMMUG00000019593	SYPL1
ENSMMUG00000005814	SYPL2
ENSMMUG00000003407	SYS1
ENSMMUG00000005530	SYT1
ENSMMUG00000021312	SYT11
ENSMMUG00000011741	SYT12
ENSMMUG00000011449	SYT13
ENSMMUG00000016349	SYT14
ENSMMUG00000013441	SYT15
ENSMMUG00000008766	SYT16
ENSMMUG00000014757	SYT17
ENSMMUG00000004001	SYT2
ENSMMUG00000017016	SYT4
ENSMMUG00000009781	SYT6
ENSMMUG00000004267	SYT9
ENSMMUG00000004768	SYTL1
ENSMMUG00000012449	SYTL2
ENSMMUG00000019455	SYTL3
ENSMMUG00000008211	SYTL4
ENSMMUG00000013131	SYTL5
ENSMMUG00000018781	SYVN1
ENSMMUG00000014192	SZRD1
ENSMMUG00000023674	SZT2
ENSMMUG00000017047	T
ENSMMUG00000015088	TAAR1
ENSMMUG00000012103	TAB1
ENSMMUG00000014995	TAB2
ENSMMUG00000013981	TAB3
ENSMMUG00000014823	TAC1
ENSMMUG00000003203	TAC3
ENSMMUG00000010152	TACC1
ENSMMUG00000013033	TACC2
ENSMMUG00000011191	TACC3
ENSMMUG00000014556	TACO1
ENSMMUG00000001846	TACR1
ENSMMUG00000015310	TACR2
ENSMMUG00000022763	TACSTD2
ENSMMUG00000017790	TADA1
ENSMMUG00000006114	TADA3
ENSMMUG00000005663	TAF1
ENSMMUG00000007743	TAF10
ENSMMUG00000021715	TAF11
ENSMMUG00000005748	TAF12
ENSMMUG00000007896	TAF1A
ENSMMUG00000001530	TAF1B
ENSMMUG00000011646	TAF1D
ENSMMUG00000007965	TAF1L
ENSMMUG00000014702	TAF2
ENSMMUG00000013101	TAF3
ENSMMUG00000016190	TAF4B
ENSMMUG00000011523	TAF5
ENSMMUG00000009508	TAF5L
ENSMMUG00000013450	TAF6
ENSMMUG00000000110	TAF6L
ENSMMUG00000021944	TAF7
ENSMMUG00000021581	TAF7L
ENSMMUG00000009140	TAF9
ENSMMUG00000012875	TAF9B
ENSMMUG00000011994	TAGAP
ENSMMUG00000004705	TAGLN2
ENSMMUG00000000697	TAGLN3
ENSMMUG00000002671	TAL2
ENSMMUG00000007510	TALDO1
ENSMMUG00000013372	TAMM41
ENSMMUG00000006180	TANC1
ENSMMUG00000013411	TANC2
ENSMMUG00000020233	TANGO2
ENSMMUG00000001680	TANK
ENSMMUG00000020274	TAOK2
ENSMMUG00000005099	TAOK3
ENSMMUG00000029790	TAP1
ENSMMUG00000011293	TAP2
ENSMMUG00000003875	TAPBP
ENSMMUG00000014266	TAPBPL
ENSMMUG00000001747	TAPT1
ENSMMUG00000021703	TARBP1
ENSMMUG00000018492	TARBP2
ENSMMUG00000007456	TARDBP
ENSMMUG00000020920	TARP
ENSMMUG00000006256	TARS2
ENSMMUG00000000278	TARSL2
ENSMMUG00000018183	TAS1R1
ENSMMUG00000016263	TAS2R1
ENSMMUG00000006519	TASP1
ENSMMUG00000002018	TAT
ENSMMUG00000015492	TATDN1
ENSMMUG00000031430	TATDN3
ENSMMUG00000022454	TAX1BP1
ENSMMUG00000023390	TAX1BP3
ENSMMUG00000005498	TAZ
ENSMMUG00000000237	TBC1D1
ENSMMUG00000021845	TBC1D10B
ENSMMUG00000017280	TBC1D10C
ENSMMUG00000014587	TBC1D12
ENSMMUG00000019179	TBC1D13
ENSMMUG00000017000	TBC1D14
ENSMMUG00000007727	TBC1D15
ENSMMUG00000020840	TBC1D16
ENSMMUG00000011626	TBC1D17
ENSMMUG00000019239	TBC1D19
ENSMMUG00000009831	TBC1D2
ENSMMUG00000004461	TBC1D20
ENSMMUG00000022008	TBC1D22B
ENSMMUG00000020026	TBC1D23
ENSMMUG00000019096	TBC1D24
ENSMMUG00000018335	TBC1D25
ENSMMUG00000009907	TBC1D2B
ENSMMUG00000003180	TBC1D30
ENSMMUG00000021197	TBC1D4
ENSMMUG00000023776	TBC1D5
ENSMMUG00000009874	TBC1D8
ENSMMUG00000021413	TBC1D8B
ENSMMUG00000015246	TBC1D9
ENSMMUG00000001305	TBCC
ENSMMUG00000005376	TBCD
ENSMMUG00000008426	TBCE
ENSMMUG00000000086	TBCEL
ENSMMUG00000015756	TBCK
ENSMMUG00000007658	TBK1
ENSMMUG00000019762	TBKBP1
ENSMMUG00000019597	TBL1XR1
ENSMMUG00000006191	TBL1Y
ENSMMUG00000009093	TBL2
ENSMMUG00000007943	TBL3
ENSMMUG00000019917	TBP
ENSMMUG00000008474	TBRG1
ENSMMUG00000010823	TBRG4
ENSMMUG00000018529	TBX10
ENSMMUG00000010599	TBX18
ENSMMUG00000009859	TBX2
ENSMMUG00000007098	TBX21
ENSMMUG00000015070	TBX3
ENSMMUG00000016202	TBX5
ENSMMUG00000000981	TBX6
ENSMMUG00000004222	TBXAS1
ENSMMUG00000011745	TC2N
ENSMMUG00000001096	TCAIM
ENSMMUG00000001345	TCAP
ENSMMUG00000016022	TCEA1
ENSMMUG00000018878	TCEA2
ENSMMUG00000003500	TCEAL1
ENSMMUG00000018770	TCEAL2
ENSMMUG00000004154	TCEAL5
ENSMMUG00000003501	TCEAL6
ENSMMUG00000032384	TCEAL7
ENSMMUG00000022616	TCEANC
ENSMMUG00000014218	TCEANC2
ENSMMUG00000005155	TCEB1
ENSMMUG00000002184	TCEB2
ENSMMUG00000018860	TCEB2
ENSMMUG00000003173	TCEB3
ENSMMUG00000023288	TCERG1
ENSMMUG00000004091	TCF12
ENSMMUG00000022546	TCF15
ENSMMUG00000015682	TCF19
ENSMMUG00000002656	TCF20
ENSMMUG00000002871	TCF21
ENSMMUG00000015867	TCF23
ENSMMUG00000012001	TCF4
ENSMMUG00000020134	TCF7L1
ENSMMUG00000022799	TCF7L2
ENSMMUG00000023190	TCIRG1
ENSMMUG00000015839	TCL1A
ENSMMUG00000013524	TCN1
ENSMMUG00000019803	TCN2
ENSMMUG00000009111	TCOF1
ENSMMUG00000012846	TCP1
ENSMMUG00000021720	TCP11
ENSMMUG00000002539	TCP11L1
ENSMMUG00000003711	TCP11L2
ENSMMUG00000018019	TCTA
ENSMMUG00000015340	TCTE3
ENSMMUG00000000638	TCTEX1D1
ENSMMUG00000031402	TCTEX1D2
ENSMMUG00000003103	TCTN3
ENSMMUG00000021291	TDG
ENSMMUG00000003088	TDGF1
ENSMMUG00000004460	TDP1
ENSMMUG00000009803	TDP2
ENSMMUG00000019545	TDRD10
ENSMMUG00000015608	TDRD12
ENSMMUG00000007169	TDRD3
ENSMMUG00000016033	TDRD5
ENSMMUG00000019252	TDRD6
ENSMMUG00000012275	TDRD7
ENSMMUG00000006243	TDRD9
ENSMMUG00000009096	TDRKH
ENSMMUG00000010875	TEAD1
ENSMMUG00000014791	TEAD2
ENSMMUG00000018628	TEC
ENSMMUG00000029189	TECPR2
ENSMMUG00000005221	TEF
ENSMMUG00000009073	TEFM
ENSMMUG00000006080	TEK
ENSMMUG00000021519	TEKT1
ENSMMUG00000012028	TEKT2
ENSMMUG00000002208	TEKT3
ENSMMUG00000008119	TELO2
ENSMMUG00000029820	TEN1
ENSMMUG00000000318	TENC1
ENSMMUG00000007587	TENM1
ENSMMUG00000009116	TENM2
ENSMMUG00000029716	TENM2
ENSMMUG00000007240	TENM3
ENSMMUG00000021996	TENM4
ENSMMUG00000016255	TEP1
ENSMMUG00000022666	TEPP
ENSMMUG00000023208	TERF1
ENSMMUG00000016633	TERF2
ENSMMUG00000005756	TERF2IP
ENSMMUG00000007097	TES
ENSMMUG00000017478	TESC
ENSMMUG00000016316	TESK1
ENSMMUG00000016203	TESPA1
ENSMMUG00000023198	TET1
ENSMMUG00000017831	TET2
ENSMMUG00000017832	TET2
ENSMMUG00000020551	TET3
ENSMMUG00000001526	TEX10
ENSMMUG00000003049	TEX11
ENSMMUG00000015252	TEX12
ENSMMUG00000017521	TEX2
ENSMMUG00000019461	TEX26
ENSMMUG00000002093	TEX261
ENSMMUG00000012004	TEX264
ENSMMUG00000013141	TEX29
ENSMMUG00000000345	TEX30
ENSMMUG00000021077	TEX35
ENSMMUG00000019484	TEX9
ENSMMUG00000019829	TFAM
ENSMMUG00000006186	TFAP2A
ENSMMUG00000009364	TFAP2C
ENSMMUG00000019815	TFAP2E
ENSMMUG00000011171	TFB1M
ENSMMUG00000022915	TFB2M
ENSMMUG00000000152	TFCP2
ENSMMUG00000008829	TFCP2L1
ENSMMUG00000007423	TFDP1
ENSMMUG00000011134	TFDP2
ENSMMUG00000023494	TFE3
ENSMMUG00000004690	TFEB
ENSMMUG00000016347	TFEC
ENSMMUG00000030490	TFF1
ENSMMUG00000018077	TFF2
ENSMMUG00000018076	TFF3
ENSMMUG00000002863	TFG
ENSMMUG00000023446	TFIP11
ENSMMUG00000009448	TFPI
ENSMMUG00000020581	TFPI2
ENSMMUG00000022296	TFPT
ENSMMUG00000002114	TFRC
ENSMMUG00000013063	TGDS
ENSMMUG00000010591	TGFA
ENSMMUG00000000896	TGFB1I1
ENSMMUG00000004071	TGFB2
ENSMMUG00000012069	TGFB3
ENSMMUG00000000332	TGFBI
ENSMMUG00000001304	TGFBR1
ENSMMUG00000010031	TGFBR2
ENSMMUG00000001742	TGFBR3
ENSMMUG00000015789	TGFBRAP1
ENSMMUG00000005086	TGIF1
ENSMMUG00000012452	TGM1
ENSMMUG00000007819	TGM3
ENSMMUG00000003652	TGM4
ENSMMUG00000005478	TGS1
ENSMMUG00000003912	TH
ENSMMUG00000015390	TH1L
ENSMMUG00000000642	THADA
ENSMMUG00000000162	THAP1
ENSMMUG00000015085	THAP10
ENSMMUG00000013240	THAP11
ENSMMUG00000020946	THAP2
ENSMMUG00000002047	THAP3
ENSMMUG00000005662	THAP4
ENSMMUG00000011834	THAP5
ENSMMUG00000009180	THAP6
ENSMMUG00000020483	THAP7
ENSMMUG00000019702	THAP8
ENSMMUG00000008510	THAP9
ENSMMUG00000016814	THBD
ENSMMUG00000006035	THBS1
ENSMMUG00000023631	THBS2
ENSMMUG00000003902	THBS3
ENSMMUG00000003143	THBS4
ENSMMUG00000014361	THEM4
ENSMMUG00000018302	THEM6
ENSMMUG00000018170	THEMIS2
ENSMMUG00000001785	THG1L
ENSMMUG00000022383	THNSL1
ENSMMUG00000004662	THOC1
ENSMMUG00000003745	THOC2
ENSMMUG00000018737	THOC3
ENSMMUG00000023552	THOC5
ENSMMUG00000007666	THOC6
ENSMMUG00000012783	THOC7
ENSMMUG00000014622	THRAP3
ENSMMUG00000000067	THRB
ENSMMUG00000017470	THRSP
ENSMMUG00000009528	THSD1
ENSMMUG00000012694	THSD7A
ENSMMUG00000004142	THTPA
ENSMMUG00000004225	THUMPD1
ENSMMUG00000011841	THUMPD2
ENSMMUG00000017307	THUMPD3
ENSMMUG00000008923	THY1
ENSMMUG00000007106	THYN1
ENSMMUG00000001126	TIA1
ENSMMUG00000019571	TIAM1
ENSMMUG00000011169	TIAM2
ENSMMUG00000014163	TICAM1
ENSMMUG00000001254	TICRR
ENSMMUG00000015589	TIFA
ENSMMUG00000004769	TIFAB
ENSMMUG00000018489	TIGD4
ENSMMUG00000023568	TIMD4
ENSMMUG00000021878	TIMELESS
ENSMMUG00000001330	TIMM10
ENSMMUG00000007732	TIMM10B
ENSMMUG00000001191	TIMM13
ENSMMUG00000001924	TIMM17A
ENSMMUG00000004547	TIMM17B
ENSMMUG00000023299	TIMM21
ENSMMUG00000006542	TIMM44
ENSMMUG00000019572	TIMM8A
ENSMMUG00000012014	TIMMDC1
ENSMMUG00000011426	TIMP1
ENSMMUG00000005355	TIMP2
ENSMMUG00000006734	TIMP3
ENSMMUG00000001127	TIMP4
ENSMMUG00000012784	TINAG
ENSMMUG00000029407	TINF2
ENSMMUG00000000366	TIPARP
ENSMMUG00000003695	TIPIN
ENSMMUG00000021166	TIPRL
ENSMMUG00000007946	TIRAP
ENSMMUG00000023319	TJAP1
ENSMMUG00000017878	TJP1
ENSMMUG00000003780	TJP2
ENSMMUG00000028930	TJP3
ENSMMUG00000021867	TK1
ENSMMUG00000000029	TK2
ENSMMUG00000013667	TKTL1
ENSMMUG00000019313	TLCD1
ENSMMUG00000002378	TLCD2
ENSMMUG00000003718	TLE1
ENSMMUG00000023365	TLE4
ENSMMUG00000011189	TLK1
ENSMMUG00000002166	TLK2
ENSMMUG00000015799	TLL1
ENSMMUG00000015826	TLL2
ENSMMUG00000031856	TLN1
ENSMMUG00000011503	TLN2
ENSMMUG00000016754	TLR1
ENSMMUG00000003373	TLR10
ENSMMUG00000015847	TLR2
ENSMMUG00000021762	TLR3
ENSMMUG00000009112	TLR4
ENSMMUG00000000870	TLR5
ENSMMUG00000002418	TLR6
ENSMMUG00000014254	TLR7
ENSMMUG00000014255	TLR8
ENSMMUG00000012263	TLR9
ENSMMUG00000002128	TLX2
ENSMMUG00000010931	TM2D1
ENSMMUG00000006036	TM2D2
ENSMMUG00000000277	TM2D3
ENSMMUG00000017215	TM4SF1
ENSMMUG00000005568	TM4SF18
ENSMMUG00000017310	TM4SF19
ENSMMUG00000013245	TM4SF20
ENSMMUG00000018980	TM4SF4
ENSMMUG00000012996	TM4SF5
ENSMMUG00000008576	TM6SF2
ENSMMUG00000018773	TM7SF2
ENSMMUG00000003217	TM7SF3
ENSMMUG00000012493	TM9SF1
ENSMMUG00000001874	TM9SF3
ENSMMUG00000017416	TM9SF4
ENSMMUG00000004482	TMA16
ENSMMUG00000031884	TMA16
ENSMMUG00000022817	TMBIM1
ENSMMUG00000005960	TMBIM6
ENSMMUG00000030811	TMBIM6
ENSMMUG00000011564	TMC3
ENSMMUG00000013329	TMC5
ENSMMUG00000006911	TMC7
ENSMMUG00000011935	TMC8
ENSMMUG00000016793	TMCC1
ENSMMUG00000010480	TMCC2
ENSMMUG00000002492	TMCO4
ENSMMUG00000018246	TMCO6
ENSMMUG00000012041	TMED1
ENSMMUG00000015168	TMED10
ENSMMUG00000016083	TMED10
ENSMMUG00000016164	TMED3
ENSMMUG00000002650	TMED4
ENSMMUG00000016811	TMED5
ENSMMUG00000016634	TMED6
ENSMMUG00000015114	TMED7-TICAM2
ENSMMUG00000001098	TMED8
ENSMMUG00000006055	TMED9
ENSMMUG00000001475	TMEFF2
ENSMMUG00000006068	TMEM100
ENSMMUG00000009712	TMEM101
ENSMMUG00000009709	TMEM102
ENSMMUG00000005739	TMEM104
ENSMMUG00000010436	TMEM106A
ENSMMUG00000005159	TMEM106B
ENSMMUG00000011441	TMEM106C
ENSMMUG00000004578	TMEM107
ENSMMUG00000019854	TMEM108
ENSMMUG00000020893	TMEM11
ENSMMUG00000014526	TMEM110-MUSTN1
ENSMMUG00000007021	TMEM115
ENSMMUG00000000205	TMEM117
ENSMMUG00000006821	TMEM119
ENSMMUG00000020087	TMEM120A
ENSMMUG00000003403	TMEM123
ENSMMUG00000012766	TMEM125
ENSMMUG00000016542	TMEM126A
ENSMMUG00000016540	TMEM126B
ENSMMUG00000012873	TMEM127
ENSMMUG00000011428	TMEM131
ENSMMUG00000014533	TMEM132A
ENSMMUG00000000031	TMEM132C
ENSMMUG00000012977	TMEM132E
ENSMMUG00000005493	TMEM134
ENSMMUG00000010229	TMEM135
ENSMMUG00000012253	TMEM136
ENSMMUG00000022373	TMEM138
ENSMMUG00000005040	TMEM141
ENSMMUG00000004448	TMEM144
ENSMMUG00000012170	TMEM145
ENSMMUG00000000841	TMEM147
ENSMMUG00000023710	TMEM14A
ENSMMUG00000018789	TMEM14B
ENSMMUG00000021937	TMEM14B
ENSMMUG00000018788	TMEM14C
ENSMMUG00000017825	TMEM150A
ENSMMUG00000028716	TMEM150B
ENSMMUG00000001485	TMEM150C
ENSMMUG00000001752	TMEM155
ENSMMUG00000002419	TMEM156
ENSMMUG00000016758	TMEM159
ENSMMUG00000001720	TMEM160
ENSMMUG00000009319	TMEM161B
ENSMMUG00000010564	TMEM163
ENSMMUG00000022822	TMEM164
ENSMMUG00000001918	TMEM165
ENSMMUG00000002117	TMEM167A
ENSMMUG00000031889	TMEM167B
ENSMMUG00000015543	TMEM168
ENSMMUG00000001559	TMEM170A
ENSMMUG00000011812	TMEM170B
ENSMMUG00000015433	TMEM171
ENSMMUG00000012048	TMEM173
ENSMMUG00000017221	TMEM175
ENSMMUG00000008596	TMEM176B
ENSMMUG00000006446	TMEM177
ENSMMUG00000003682	TMEM179B
ENSMMUG00000011948	TMEM180
ENSMMUG00000004169	TMEM182
ENSMMUG00000000801	TMEM183A
ENSMMUG00000013080	TMEM184A
ENSMMUG00000019390	TMEM184B
ENSMMUG00000004977	TMEM184C
ENSMMUG00000002888	TMEM185A
ENSMMUG00000030621	TMEM185B
ENSMMUG00000022713	TMEM186
ENSMMUG00000005132	TMEM187
ENSMMUG00000020948	TMEM19
ENSMMUG00000021912	TMEM192
ENSMMUG00000001145	TMEM194B
ENSMMUG00000009610	TMEM196
ENSMMUG00000013241	TMEM198
ENSMMUG00000021351	TMEM199
ENSMMUG00000002357	TMEM2
ENSMMUG00000006374	TMEM200A
ENSMMUG00000032565	TMEM200C
ENSMMUG00000001959	TMEM201
ENSMMUG00000018106	TMEM203
ENSMMUG00000000045	TMEM204
ENSMMUG00000011313	TMEM205
ENSMMUG00000020263	TMEM208
ENSMMUG00000030170	TMEM209
ENSMMUG00000001667	TMEM210
ENSMMUG00000019733	TMEM214
ENSMMUG00000007964	TMEM215
ENSMMUG00000002365	TMEM216
ENSMMUG00000020273	TMEM219
ENSMMUG00000004872	TMEM220
ENSMMUG00000023094	TMEM223
ENSMMUG00000013258	TMEM230
ENSMMUG00000001564	TMEM231
ENSMMUG00000004275	TMEM232
ENSMMUG00000008453	TMEM234
ENSMMUG00000018147	TMEM237
ENSMMUG00000028715	TMEM238
ENSMMUG00000032559	TMEM241
ENSMMUG00000010785	TMEM243
ENSMMUG00000000695	TMEM245
ENSMMUG00000023797	TMEM246
ENSMMUG00000015843	TMEM248
ENSMMUG00000005492	TMEM25
ENSMMUG00000008233	TMEM252
ENSMMUG00000029446	TMEM253
ENSMMUG00000003015	TMEM254
ENSMMUG00000011074	TMEM255A
ENSMMUG00000007432	TMEM255B
ENSMMUG00000015618	TMEM256
ENSMMUG00000014529	TMEM26
ENSMMUG00000014050	TMEM27
ENSMMUG00000019273	TMEM30A
ENSMMUG00000020940	TMEM33
ENSMMUG00000011127	TMEM37
ENSMMUG00000002845	TMEM38A
ENSMMUG00000002672	TMEM38B
ENSMMUG00000012010	TMEM39A
ENSMMUG00000015650	TMEM39B
ENSMMUG00000010276	TMEM40
ENSMMUG00000023815	TMEM41A
ENSMMUG00000005639	TMEM41B
ENSMMUG00000003650	TMEM42
ENSMMUG00000023124	TMEM43
ENSMMUG00000010706	TMEM44
ENSMMUG00000002861	TMEM45A
ENSMMUG00000017545	TMEM45B
ENSMMUG00000004530	TMEM47
ENSMMUG00000011561	TMEM5
ENSMMUG00000032217	TMEM50A
ENSMMUG00000005509	TMEM50B
ENSMMUG00000006164	TMEM51
ENSMMUG00000014820	TMEM53
ENSMMUG00000017301	TMEM54
ENSMMUG00000013393	TMEM55A
ENSMMUG00000019124	TMEM55B
ENSMMUG00000004758	TMEM56
ENSMMUG00000018014	TMEM57
ENSMMUG00000007183	TMEM59
ENSMMUG00000009988	TMEM59L
ENSMMUG00000009007	TMEM60
ENSMMUG00000008552	TMEM61
ENSMMUG00000006507	TMEM62
ENSMMUG00000005785	TMEM63A
ENSMMUG00000016230	TMEM63B
ENSMMUG00000001092	TMEM63C
ENSMMUG00000004011	TMEM64
ENSMMUG00000015122	TMEM65
ENSMMUG00000014143	TMEM66
